@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute iaccel_max numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accel_max10 numeric
@attribute accel_stddev10 numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute contuctor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3}

@data
367,'2018/04/05 14:12:05:989',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
368,'2018/04/05 14:12:06:192',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
369,'2018/04/05 14:12:06:395',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
370,'2018/04/05 14:12:06:599',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
371,'2018/04/05 14:12:06:799',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
372,'2018/04/05 14:12:06:999',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
373,'2018/04/05 14:12:07:204',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
374,'2018/04/05 14:12:07:409',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
375,'2018/04/05 14:12:07:613',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
376,'2018/04/05 14:12:07:818',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
377,'2018/04/05 14:12:08:020',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
378,'2018/04/05 14:12:08:224',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
379,'2018/04/05 14:12:08:428',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
380,'2018/04/05 14:12:08:634',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
381,'2018/04/05 14:12:08:838',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
382,'2018/04/05 14:12:09:041',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
383,'2018/04/05 14:12:09:245',14,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
384,'2018/04/05 14:12:11:479',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
385,'2018/04/05 14:12:11:684',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
386,'2018/04/05 14:12:11:887',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
387,'2018/04/05 14:12:12:091',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
388,'2018/04/05 14:12:12:295',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
389,'2018/04/05 14:12:12:500',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
390,'2018/04/05 14:12:12:703',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
391,'2018/04/05 14:12:12:905',15,217,379,0,0,49,1,0,0,0,0,?,380,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
392,'2018/04/05 14:12:32:377',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
393,'2018/04/05 14:12:32:580',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
394,'2018/04/05 14:12:32:784',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
395,'2018/04/05 14:12:32:988',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
396,'2018/04/05 14:12:33:193',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
397,'2018/04/05 14:12:33:395',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
398,'2018/04/05 14:12:33:599',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
399,'2018/04/05 14:12:33:801',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
400,'2018/04/05 14:12:34:004',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
401,'2018/04/05 14:12:34:207',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
402,'2018/04/05 14:12:34:409',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
403,'2018/04/05 14:12:34:612',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
404,'2018/04/05 14:12:34:816',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
405,'2018/04/05 14:12:35:018',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
406,'2018/04/05 14:12:35:223',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
407,'2018/04/05 14:12:35:427',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
408,'2018/04/05 14:12:35:630',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
409,'2018/04/05 14:12:35:833',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
410,'2018/04/05 14:12:36:038',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
411,'2018/04/05 14:12:36:241',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
412,'2018/04/05 14:12:36:446',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
413,'2018/04/05 14:12:36:649',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
414,'2018/04/05 14:12:36:851',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
415,'2018/04/05 14:12:37:057',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
416,'2018/04/05 14:12:37:258',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
417,'2018/04/05 14:12:37:459',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
418,'2018/04/05 14:12:37:662',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
419,'2018/04/05 14:12:37:867',16,200,477,0,0,50,1,0,0,0,0,?,479,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
420,'2018/04/05 14:14:07:896',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
421,'2018/04/05 14:14:08:098',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
422,'2018/04/05 14:14:08:300',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
423,'2018/04/05 14:14:08:502',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
424,'2018/04/05 14:14:08:706',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
425,'2018/04/05 14:14:08:908',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
426,'2018/04/05 14:14:09:112',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
427,'2018/04/05 14:14:09:316',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
428,'2018/04/05 14:14:09:521',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
429,'2018/04/05 14:14:09:724',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
430,'2018/04/05 14:14:09:929',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
431,'2018/04/05 14:14:10:134',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
432,'2018/04/05 14:14:10:337',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
433,'2018/04/05 14:14:10:542',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
434,'2018/04/05 14:14:10:746',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
435,'2018/04/05 14:14:10:950',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
436,'2018/04/05 14:14:11:153',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
437,'2018/04/05 14:14:11:355',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
438,'2018/04/05 14:14:11:559',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
439,'2018/04/05 14:14:11:763',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
440,'2018/04/05 14:14:11:964',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
441,'2018/04/05 14:14:12:166',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
442,'2018/04/05 14:14:12:370',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
443,'2018/04/05 14:14:12:575',17,562,1,0,0,51,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
444,'2018/04/05 14:14:28:827',18,219,2,0,0,51,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
445,'2018/04/05 14:14:29:031',18,219,2,0,0,51,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
446,'2018/04/05 14:14:29:235',18,219,2,0,0,51,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
447,'2018/04/05 14:14:29:436',18,219,2,0,0,51,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
448,'2018/04/05 14:14:29:638',18,219,2,0,0,51,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
449,'2018/04/05 14:14:29:840',18,219,2,0,0,52,1,0,0,0,0,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
451,'2018/04/05 14:14:30:248',18,154,103,36.619667,40.459858,52,1,42.520584,13.263232,54.950523,38.569935,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
465,'2018/04/05 14:14:33:090',18,294,105,36.138622,23.086792,52,1,27.856777,9.413589,11.054411,36.988647,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
486,'2018/04/05 14:14:37:356',18,299,248,48.414875,31.400637,52,1,44.204071,12.570716,28.390844,22.650606,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
499,'2018/04/05 14:14:39:990',18,256,185,36.124783,17.691807,52,1,41.036568,13.100445,19.270702,19.514353,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
501,'2018/04/05 14:14:40:398',18,227,151,34.655445,30.413813,52,1,37.536648,12.00909,27.518902,25.984804,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
505,'2018/04/05 14:14:41:216',18,455,304,38.948685,12.206555,52,1,59.539902,20.086454,47.157608,27.702166,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
522,'2018/04/05 14:14:44:667',18,437,232,39.20459,18.384777,52,1,44.418465,13.227913,32.77026,22.804386,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
541,'2018/04/05 14:14:48:528',18,286,260,48.76474,48.76474,52,1,48.76474,15.052854,28.669846,38.575771,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
569,'2018/04/05 14:14:54:215',18,269,184,46.097721,40.521599,52,1,40.521599,10.350105,14.183088,35.864887,?,?,40,?,?,?,?,?,?,?,?,?,?,?,?,?,?
606,'2018/04/05 14:20:55:191',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
607,'2018/04/05 14:20:55:392',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
608,'2018/04/05 14:20:55:595',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
609,'2018/04/05 14:20:55:799',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
610,'2018/04/05 14:20:56:000',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
611,'2018/04/05 14:20:56:205',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
612,'2018/04/05 14:20:56:408',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
613,'2018/04/05 14:20:56:610',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
614,'2018/04/05 14:20:56:814',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
615,'2018/04/05 14:20:57:019',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
616,'2018/04/05 14:20:57:223',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
617,'2018/04/05 14:20:57:424',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
618,'2018/04/05 14:20:57:627',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
619,'2018/04/05 14:20:57:830',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
620,'2018/04/05 14:20:58:033',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
621,'2018/04/05 14:20:58:235',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
622,'2018/04/05 14:20:58:438',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
623,'2018/04/05 14:20:58:642',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
624,'2018/04/05 14:20:58:843',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
625,'2018/04/05 14:20:59:046',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
626,'2018/04/05 14:20:59:250',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
627,'2018/04/05 14:20:59:451',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
628,'2018/04/05 14:20:59:654',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
629,'2018/04/05 14:20:59:856',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
630,'2018/04/05 14:21:00:059',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
631,'2018/04/05 14:21:00:262',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
632,'2018/04/05 14:21:00:465',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
633,'2018/04/05 14:21:00:667',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
634,'2018/04/05 14:21:00:869',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
635,'2018/04/05 14:21:01:072',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
636,'2018/04/05 14:21:01:275',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
637,'2018/04/05 14:21:01:477',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
638,'2018/04/05 14:21:01:680',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
639,'2018/04/05 14:21:01:884',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
640,'2018/04/05 14:21:02:087',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
641,'2018/04/05 14:21:02:288',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
642,'2018/04/05 14:21:02:493',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
643,'2018/04/05 14:21:02:693',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
644,'2018/04/05 14:21:02:896',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
645,'2018/04/05 14:21:03:100',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
646,'2018/04/05 14:21:03:304',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
647,'2018/04/05 14:21:03:509',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
648,'2018/04/05 14:21:03:712',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
649,'2018/04/05 14:21:03:915',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
650,'2018/04/05 14:21:04:117',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
651,'2018/04/05 14:21:04:320',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
652,'2018/04/05 14:21:04:523',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
653,'2018/04/05 14:21:04:726',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
654,'2018/04/05 14:21:04:928',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
655,'2018/04/05 14:21:05:131',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
656,'2018/04/05 14:21:05:335',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
657,'2018/04/05 14:21:05:539',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
658,'2018/04/05 14:21:05:743',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
659,'2018/04/05 14:21:05:947',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
660,'2018/04/05 14:21:06:151',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
661,'2018/04/05 14:21:06:352',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
662,'2018/04/05 14:21:06:556',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
663,'2018/04/05 14:21:06:760',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
664,'2018/04/05 14:21:06:962',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
665,'2018/04/05 14:21:07:163',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
666,'2018/04/05 14:21:07:368',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
667,'2018/04/05 14:21:07:568',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
668,'2018/04/05 14:21:07:771',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
669,'2018/04/05 14:21:07:973',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
670,'2018/04/05 14:21:08:177',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
671,'2018/04/05 14:21:08:379',19,12,168,0,0,58,1,0,0,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
672,'2018/04/05 14:22:16:531',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
673,'2018/04/05 14:22:16:734',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
674,'2018/04/05 14:22:16:937',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
675,'2018/04/05 14:22:17:139',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
676,'2018/04/05 14:22:17:345',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
677,'2018/04/05 14:22:17:545',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
678,'2018/04/05 14:22:17:747',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
679,'2018/04/05 14:22:17:950',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
680,'2018/04/05 14:22:18:155',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
681,'2018/04/05 14:22:18:357',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
682,'2018/04/05 14:22:18:561',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
683,'2018/04/05 14:22:18:766',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
684,'2018/04/05 14:22:18:969',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
685,'2018/04/05 14:22:19:172',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
686,'2018/04/05 14:22:19:374',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
687,'2018/04/05 14:22:19:578',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
688,'2018/04/05 14:22:19:780',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
689,'2018/04/05 14:22:19:982',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
690,'2018/04/05 14:22:20:185',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
691,'2018/04/05 14:22:20:388',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
692,'2018/04/05 14:22:20:590',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
693,'2018/04/05 14:22:20:795',20,11,0,0,0,59,1,0,0,0,0,?,?,2.55916,?,?,?,?,?,?,?,?,?,?,?,?,?,?
